Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"if (getText(findTestObject(""Object Repository/Transaction/Page_Create new withdrawal  Transactions  F_057ce1/select_foreign_currency"")) == """")",Chrome 120.0.0.0,,,02-01-2024 22:10:39,02-01-2024 22:10:40,0.523s,PASSED
try,Chrome 120.0.0.0,,,02-01-2024 22:10:40,02-01-2024 22:10:40,0.005s,PASSED
catch (Exception err),Chrome 120.0.0.0,,,02-01-2024 22:10:40,02-01-2024 22:10:40,0.004s,PASSED
"setText(findTestObject(""Object Repository/Transaction/Page_Create new withdrawal  Transactions  F_057ce1/input_category""), category)",Chrome 120.0.0.0,,,02-01-2024 22:10:40,02-01-2024 22:10:41,0.914s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Transaction/Page_Create new withdrawal  Transactions  F_057ce1/select_piggy_bank""), piggy_bank, true)",Chrome 120.0.0.0,,,02-01-2024 22:10:41,02-01-2024 22:10:44,2.729s,PASSED
"setText(findTestObject(""Object Repository/Transaction/Page_Create new withdrawal  Transactions  F_057ce1/input_ti-new-tag-input ti-valid""), tags)",Chrome 120.0.0.0,,,02-01-2024 22:10:44,02-01-2024 22:10:45,0.986s,PASSED
try,Chrome 120.0.0.0,,,02-01-2024 22:10:45,02-01-2024 22:10:46,1.448s,PASSED
"click(findTestObject(""Object Repository/Transaction/Page_Create new withdrawal  Transactions  F_057ce1/button_Submit""))",Chrome 120.0.0.0,,,02-01-2024 22:10:46,02-01-2024 22:10:47,0.557s,PASSED
try,Chrome 120.0.0.0,,,02-01-2024 22:10:47,02-01-2024 22:10:47,0.904s,PASSED
closeBrowser(),Chrome 120.0.0.0,,,02-01-2024 22:10:47,02-01-2024 22:10:48,0.297s,PASSED
,,,,,,,
Test Cases/Transaction,Chrome 120.0.0.0,,Create Transaction,02-01-2024 22:10:48,02-01-2024 22:11:14,26.543s,PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,02-01-2024 22:10:48,02-01-2024 22:10:49,1.091s,PASSED
"navigateToUrl(""https://firefly.buudadawg.online/login"")",Chrome 120.0.0.0,,,02-01-2024 22:10:49,02-01-2024 22:10:52,3.015s,PASSED
"setText(findTestObject(""Object Repository/Transaction/Page_Login to Firefly III/input_email""), username)",Chrome 120.0.0.0,,,02-01-2024 22:10:52,02-01-2024 22:10:54,1.564s,PASSED
"setText(findTestObject(""Object Repository/Transaction/Page_Login to Firefly III/input_password""), password)",Chrome 120.0.0.0,,,02-01-2024 22:10:54,02-01-2024 22:10:55,1.041s,PASSED
"sendKeys(findTestObject(""Object Repository/Transaction/Page_Login to Firefly III/input_password""), Keys.chord(ENTER))",Chrome 120.0.0.0,,,02-01-2024 22:10:55,02-01-2024 22:10:56,1.155s,PASSED
"click(findTestObject(""Object Repository/Transaction/Page_Whats playing  Firefly III/a_Transactions""))",Chrome 120.0.0.0,,,02-01-2024 22:10:56,02-01-2024 22:10:57,1.081s,PASSED
"click(findTestObject(""Object Repository/Transaction/Page_Whats playing  Firefly III/a_Expenses""))",Chrome 120.0.0.0,,,02-01-2024 22:10:57,02-01-2024 22:10:58,1.009s,PASSED
"click(findTestObject(""Object Repository/Transaction/Page_All expenses between January 1st, 2024_d388e7/a_Create a new transaction""))",Chrome 120.0.0.0,,,02-01-2024 22:10:58,02-01-2024 22:10:59,1.585s,PASSED
"setText(findTestObject(""Transaction/Page_Create new withdrawal  Transactions  F_057ce1/input_description""), description)",Chrome 120.0.0.0,,,02-01-2024 22:10:59,02-01-2024 22:11:02,2.162s,PASSED
"setText(findTestObject(""Object Repository/Transaction/Page_Create new withdrawal  Transactions  F_057ce1/input_source""), source_account, STOP_ON_FAILURE)",Chrome 120.0.0.0,,,02-01-2024 22:11:02,02-01-2024 22:11:03,1.438s,PASSED
"setText(findTestObject(""Object Repository/Transaction/Page_Create new withdrawal  Transactions  F_057ce1/input_destination""), destination_account, STOP_ON_FAILURE)",Chrome 120.0.0.0,,,02-01-2024 22:11:03,02-01-2024 22:11:05,1.751s,PASSED
"setText(findTestObject(""Transaction/Page_Create new withdrawal  Transactions  F_057ce1/input_date""), date)",Chrome 120.0.0.0,,,02-01-2024 22:11:05,02-01-2024 22:11:06,1.185s,PASSED
"setText(findTestObject(""Object Repository/Transaction/Page_Create new withdrawal  Transactions  F_057ce1/input_amount""), amount)",Chrome 120.0.0.0,,,02-01-2024 22:11:06,02-01-2024 22:11:07,0.682s,PASSED
"if (getText(findTestObject(""Object Repository/Transaction/Page_Create new withdrawal  Transactions  F_057ce1/select_foreign_currency"")) == """")",Chrome 120.0.0.0,,,02-01-2024 22:11:07,02-01-2024 22:11:07,0.324s,PASSED
try,Chrome 120.0.0.0,,,02-01-2024 22:11:07,02-01-2024 22:11:07,0.003s,PASSED
catch (Exception err),Chrome 120.0.0.0,,,02-01-2024 22:11:07,02-01-2024 22:11:07,0.001s,PASSED
"setText(findTestObject(""Object Repository/Transaction/Page_Create new withdrawal  Transactions  F_057ce1/input_category""), category)",Chrome 120.0.0.0,,,02-01-2024 22:11:07,02-01-2024 22:11:08,0.698s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Transaction/Page_Create new withdrawal  Transactions  F_057ce1/select_piggy_bank""), piggy_bank, true)",Chrome 120.0.0.0,,,02-01-2024 22:11:08,02-01-2024 22:11:10,1.851s,PASSED
"setText(findTestObject(""Object Repository/Transaction/Page_Create new withdrawal  Transactions  F_057ce1/input_ti-new-tag-input ti-valid""), tags)",Chrome 120.0.0.0,,,02-01-2024 22:11:10,02-01-2024 22:11:11,1.039s,PASSED
try,Chrome 120.0.0.0,,,02-01-2024 22:11:11,02-01-2024 22:11:12,1.849s,PASSED
"click(findTestObject(""Object Repository/Transaction/Page_Create new withdrawal  Transactions  F_057ce1/button_Submit""))",Chrome 120.0.0.0,,,02-01-2024 22:11:12,02-01-2024 22:11:13,0.589s,PASSED
try,Chrome 120.0.0.0,,,02-01-2024 22:11:13,02-01-2024 22:11:14,1.123s,PASSED
closeBrowser(),Chrome 120.0.0.0,,,02-01-2024 22:11:14,02-01-2024 22:11:14,0.252s,PASSED
,,,,,,,
Test Cases/Transaction,Chrome 120.0.0.0,,Create Transaction,02-01-2024 22:11:15,02-01-2024 22:11:41,26.006s,PASSED
"openBrowser("""")",Chrome 120.0.0.0,,,02-01-2024 22:11:15,02-01-2024 22:11:16,1.043s,PASSED
"navigateToUrl(""https://firefly.buudadawg.online/login"")",Chrome 120.0.0.0,,,02-01-2024 22:11:16,02-01-2024 22:11:19,3.021s,PASSED
"setText(findTestObject(""Object Repository/Transaction/Page_Login to Firefly III/input_email""), username)",Chrome 120.0.0.0,,,02-01-2024 22:11:19,02-01-2024 22:11:20,1.026s,PASSED
"setText(findTestObject(""Object Repository/Transaction/Page_Login to Firefly III/input_password""), password)",Chrome 120.0.0.0,,,02-01-2024 22:11:20,02-01-2024 22:11:21,1.079s,PASSED
"sendKeys(findTestObject(""Object Repository/Transaction/Page_Login to Firefly III/input_password""), Keys.chord(ENTER))",Chrome 120.0.0.0,,,02-01-2024 22:11:21,02-01-2024 22:11:22,1.049s,PASSED
